gse_id	split_id	split_path	pass	fail_reason	contrast_label	control_label	tissue	time_h	n_split_samples	n_scored_samples	n_controls	n_delivery	mean_coverage	control_mean_imrs_z	delivery_mean_imrs_z	delta_mean_imrs_z	control_median_imrs_z	delivery_median_imrs_z	delta_median_imrs_z	auc_imrs_z	grid_id	min_abs_log2FC	min_up_anchor_count	fdr_support	audit_role	time_group	sensitivity_scope	holdout_anchor	training_anchors	n_training_genes
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	TRUE	NA	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	0	2.9265582281879206	2.9265582281879206	-0.06887631775179359	2.832140818344997	2.9010171360967907	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	TRUE	NA	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	0	31.502117917173457	31.502117917173457	-0.06887631775179359	32.85755302237995	32.92642934013175	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	TRUE	NA	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected__vs__baseline_0	baseline_0	draining lymph nodes	24	8	8	4	4	1	0	48.68770311606785	48.68770311606785	-0.06887631775179359	49.22799066578119	49.296866983532986	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	0	19.334184631700253	19.334184631700253	-0.39691196108396753	20.91358211722079	21.31049407830476	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	Lymph Node	6	6	6	3	3	1	0	3.1098840781006443	3.1098840781006443	-0.39691196108396753	3.2363270867360985	3.633239047820066	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_sm102__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	-5.551115123125783e-17	80.75598059988909	80.75598059988909	0.2264959918274832	80.96243746722763	80.73594147540015	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	TRUE	NA	delivery_vaccination_with_ssop__vs__baseline_0	baseline_0	lymph node	6	6	6	3	3	1	-5.551115123125783e-17	16.0650848095502	16.0650848095502	0.2264959918274832	14.736701379932803	14.51020538810532	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	calibration	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_am80_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	1.850371707708594e-17	8.074714367684138	8.074714367684138	0.1716622523234142	8.22208666821733	8.050424415893914	0.6666666666666666	lfc0.25_k2_fdr0.2	0.25	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_sm102_lnp__vs__baseline_0	baseline_0	small intestine	336	6	6	3	3	1	1.850371707708594e-17	0.22940376418255828	0.22940376418255826	0.1716622523234142	-0.7554342966832621	-0.9270965490066763	0.4444444444444444	lfc0.25_k2_fdr0.2	0.25	2	0.2	external	extended_transfer	external_full_3_anchor_weights	NA	NA	NA
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.4633819284689824	0.579876530595198	0.11649460212621554	0.4909391634096711	0.5773115234318466	0.08637236002217547	0.7200000000000001	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	1	10	10	5	5	1	0.4633819284689824	0.6814534079949952	0.2180714795260128	0.4909391634096711	0.68691565742093	0.19597649401125888	0.96	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.4633819284689824	2.973685446750285	2.5103035182813027	0.4909391634096711	2.897560718919775	2.406621555510104	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	12	10	10	5	5	1	0.4633819284689824	1.8808322469486853	1.417450318479703	0.4909391634096711	1.9421185367548526	1.4511793733451814	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.4633819284689824	1.9341832557917022	1.4708013273227198	0.4909391634096711	1.9887917360862988	1.4978525726766276	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.4633819284689824	1.1386256950401228	0.6752437665711404	0.4909391634096711	1.0811213513742761	0.590182187964605	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.4633819284689824	2.5157506693306657	2.0523687408616835	0.4909391634096711	2.5714154719245146	2.0804763085148434	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.4633819284689824	1.0850823780793495	0.6217004496103671	0.4909391634096711	1.0826991952953147	0.5917600318856435	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.4633819284689824	2.3933256991575096	1.9299437706885272	0.4909391634096711	2.443878421551373	1.952939258141702	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.4633819284689824	3.142902837077767	2.679520908608785	0.4909391634096711	3.344957982597078	2.8540188191874067	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8655295070681578	1.1320008611434793	0.2664713540753215	0.7820745670683297	1.0146982957990216	0.23262372873069193	0.8400000000000001	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.8655295070681578	1.3490656294710903	0.48353612240293253	0.7820745670683297	1.3308298792959565	0.5487553122276269	0.96	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8655295070681578	4.068101920811074	3.2025724137429163	0.7820745670683297	4.054512993924872	3.2724384268565423	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.8655295070681578	3.451161171517693	2.585631664449535	0.7820745670683297	3.4555269426057462	2.6734523755374164	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8655295070681578	2.7088503993795627	1.843320892311405	0.7820745670683297	2.5432541294822872	1.7611795624139575	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.8655295070681578	2.2635646162026504	1.3980351091344927	0.7820745670683297	2.2597832617562337	1.477708694687904	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8655295070681578	3.4300565390798217	2.564527032011664	0.7820745670683297	3.349295881988193	2.567221314919863	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.8655295070681578	2.439024529507313	1.5734950224391553	0.7820745670683297	2.4755679872458933	1.6934934201775635	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.8655295070681578	4.141190998943099	3.275661491874941	0.7820745670683297	4.147653403967689	3.365578836899359	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.8655295070681578	3.7641621384295294	2.8986326313613717	0.7820745670683297	3.9844593069274077	3.202384739859078	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3289114355371403	-0.6531836721737962	0.6757277633633441	-1.2805410809889746	-0.6584145906326734	0.6221264903563012	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3289114355371403	-0.650905405840431	0.6780060296967093	-1.2805410809889746	-0.6223688544546283	0.6581722265343463	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3289114355371403	1.1680669874496292	2.4969784229867695	-1.2805410809889746	1.265629956430596	2.5461710374195707	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3289114355371403	1.4136169795284403	2.7425284150655806	-1.2805410809889746	1.5003051547643882	2.780846235753363	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3289114355371403	0.76007164503869	2.0889830805758303	-1.2805410809889746	0.959206206657023	2.2397472876459976	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3289114355371403	0.7618141006677501	2.09072553620489	-1.2805410809889746	1.0824339478695824	2.362975028858557	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3289114355371403	0.8397210171321375	2.1686324526692777	-1.2805410809889746	1.069056127258361	2.3495972082473355	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3289114355371403	0.2723586495744094	1.6012700851115498	-1.2805410809889746	0.44668351226198083	1.7272245932509553	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	6	10	10	5	5	1	-1.3289114355371403	1.2412067308048043	2.5701181663419446	-1.2805410809889746	0.9872669610188382	2.267808042007813	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	6	10	10	5	5	1	-1.3289114355371403	1.3659046475329366	2.694816083070077	-1.2805410809889746	1.5788916178680206	2.8594326988569954	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	1113
GSE39129	GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE39129_design/GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none.tsv	TRUE	NA	delivery_lentiviral_vector_lv___vs__delivery_none	delivery_none	liver	4	6	6	3	3	1	-3.700743415417188e-17	59.28483688164171	59.28483688164171	0.4551586794708735	62.54743837734188	62.092279697871	1	lfc0.25_k2_fdr0.2	0.25	2	0.2	anchor	acute_main	loao_2_anchor_weights	GSE39129	GSE264344;GSE167521	1371
