dataset_id	gene_id	n_contrasts_dataset	n_pass	support_in_dataset	dataset_support_flag
GSE279372	ENSMUSG00000058050.6	12	0	0	FALSE
GSE279372	ENSMUSG00000058056.17	12	0	0	FALSE
GSE279372	ENSMUSG00000058064.7	12	0	0	FALSE
GSE279372	ENSMUSG00000058070.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058073.5	2	0	0	FALSE
GSE279372	ENSMUSG00000058076.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058093.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058099.17	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058126.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058135.13	12	6	0.5	TRUE
GSE279372	ENSMUSG00000058145.17	12	6	0.5	TRUE
GSE279372	ENSMUSG00000058147.2	4	0	0	FALSE
GSE279372	ENSMUSG00000058152.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058153.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058163.15	12	6	0.5	TRUE
GSE279372	ENSMUSG00000058173.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058174.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058183.17	8	2	0.25	FALSE
GSE279372	ENSMUSG00000058192.17	12	0	0	FALSE
GSE279372	ENSMUSG00000058207.7	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058216.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058230.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058239.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058240.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058248.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058254.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058258.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058260.3	12	0	0	FALSE
GSE279372	ENSMUSG00000058267.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058287.6	12	6	0.5	TRUE
GSE279372	ENSMUSG00000058290.5	12	0	0	FALSE
GSE279372	ENSMUSG00000058291.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058297.17	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058298.11	12	0	0	FALSE
GSE279372	ENSMUSG00000058301.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058317.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058318.17	12	0	0	FALSE
GSE279372	ENSMUSG00000058325.7	12	0	0	FALSE
GSE279372	ENSMUSG00000058328.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058331.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058351.12	12	0	0	FALSE
GSE279372	ENSMUSG00000058355.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058357.3	12	0	0	FALSE
GSE279372	ENSMUSG00000058385.9	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058388.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058392.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058396.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058402.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058407.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058420.9	10	0	0	FALSE
GSE279372	ENSMUSG00000058427.11	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058435.7	8	0	0	FALSE
GSE279372	ENSMUSG00000058440.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058441.8	4	0	0	FALSE
GSE279372	ENSMUSG00000058443.6	12	0	0	FALSE
GSE279372	ENSMUSG00000058444.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058446.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058454.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058463.4	2	0	0	FALSE
GSE279372	ENSMUSG00000058470.11	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058486.12	12	0	0	FALSE
GSE279372	ENSMUSG00000058498.13	10	0	0	FALSE
GSE279372	ENSMUSG00000058503.12	12	0	0	FALSE
GSE279372	ENSMUSG00000058523.3	10	0	0	FALSE
GSE279372	ENSMUSG00000058546.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058558.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058569.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058571.12	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058581.8	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058586.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058587.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058589.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058594.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058600.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058603.11	12	0	0	FALSE
GSE279372	ENSMUSG00000058620.6	10	0	0	FALSE
GSE279372	ENSMUSG00000058624.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058626.17	6	0	0	FALSE
GSE279372	ENSMUSG00000058638.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058655.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058656.14	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058665.9	12	0	0	FALSE
GSE279372	ENSMUSG00000058672.8	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058690.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058700.3	12	0	0	FALSE
GSE279372	ENSMUSG00000058704.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058706.6	12	0	0	FALSE
GSE279372	ENSMUSG00000058709.12	12	0	0	FALSE
GSE279372	ENSMUSG00000058715.12	12	6	0.5	TRUE
GSE279372	ENSMUSG00000058728.17	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058729.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058740.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058743.7	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058745.5	6	0	0	FALSE
GSE279372	ENSMUSG00000058748.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058755.4	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058756.14	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058761.6	12	0	0	FALSE
GSE279372	ENSMUSG00000058773.3	4	0	0	FALSE
GSE279372	ENSMUSG00000058793.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058794.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058799.17	12	0	0	FALSE
GSE279372	ENSMUSG00000058806.16	12	0	0	FALSE
GSE279372	ENSMUSG00000058809.9	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000058812.4	12	0	0	FALSE
GSE279372	ENSMUSG00000058818.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058833.12	12	0	0	FALSE
GSE279372	ENSMUSG00000058835.15	12	0	0	FALSE
GSE279372	ENSMUSG00000058838.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058873.2	12	0	0	FALSE
GSE279372	ENSMUSG00000058881.14	12	0	0	FALSE
GSE279372	ENSMUSG00000058886.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058897.19	8	0	0	FALSE
GSE279372	ENSMUSG00000058900.7	12	0	0	FALSE
GSE279372	ENSMUSG00000058905.6	12	0	0	FALSE
GSE279372	ENSMUSG00000058914.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058922.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058927.7	12	0	0	FALSE
GSE279372	ENSMUSG00000058934.10	12	0	0	FALSE
GSE279372	ENSMUSG00000058935.15	8	0	0	FALSE
GSE279372	ENSMUSG00000058952.13	12	0	0	FALSE
GSE279372	ENSMUSG00000058966.14	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000058975.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058979.8	12	0	0	FALSE
GSE279372	ENSMUSG00000058997.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059005.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059013.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059022.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059027.17	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059031.4	12	0	0	FALSE
GSE279372	ENSMUSG00000059033.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059040.6	12	0	0	FALSE
GSE279372	ENSMUSG00000059042.4	12	0	0	FALSE
GSE279372	ENSMUSG00000059049.16	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059058.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059060.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059064.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059070.17	12	0	0	FALSE
GSE279372	ENSMUSG00000059089.5	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059108.5	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059119.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059134.3	6	0	0	FALSE
GSE279372	ENSMUSG00000059142.17	12	0	0	FALSE
GSE279372	ENSMUSG00000059146.13	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059149.18	12	0	0	FALSE
GSE279372	ENSMUSG00000059150.4	12	0	0	FALSE
GSE279372	ENSMUSG00000059159.7	12	0	0	FALSE
GSE279372	ENSMUSG00000059173.21	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000059179.7	12	0	0	FALSE
GSE279372	ENSMUSG00000059182.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059183.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059201.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059208.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059213.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059248.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059252.6	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000059263.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059273.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059277.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059278.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059288.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059291.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059301.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059305.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059316.3	12	0	0	FALSE
GSE279372	ENSMUSG00000059323.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059325.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059326.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059327.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059334.7	10	0	0	FALSE
GSE279372	ENSMUSG00000059336.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059343.5	12	0	0	FALSE
GSE279372	ENSMUSG00000059355.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059361.7	2	0	0	FALSE
GSE279372	ENSMUSG00000059363.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059395.5	12	0	0	FALSE
GSE279372	ENSMUSG00000059401.15	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059406.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059408.4	12	0	0	FALSE
GSE279372	ENSMUSG00000059409.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059412.8	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059422.6	12	0	0	FALSE
GSE279372	ENSMUSG00000059423.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059430.15	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000059434.10	4	0	0	FALSE
GSE279372	ENSMUSG00000059436.14	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059439.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059447.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059456.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059461.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059474.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059475.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059479.8	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059481.6	2	0	0	FALSE
GSE279372	ENSMUSG00000059482.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059486.12	12	0	0	FALSE
GSE279372	ENSMUSG00000059493.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059495.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059498.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059518.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059534.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059540.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059552.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059554.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059555.7	12	0	0	FALSE
GSE279372	ENSMUSG00000059562.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059585.5	10	0	0	FALSE
GSE279372	ENSMUSG00000059586.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059588.15	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000059602.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059631.9	2	0	0	FALSE
GSE279372	ENSMUSG00000059639.3	12	0	0	FALSE
GSE279372	ENSMUSG00000059647.6	10	0	0	FALSE
GSE279372	ENSMUSG00000059657.6	12	0	0	FALSE
GSE279372	ENSMUSG00000059659.10	12	8	0.6666666666666666	TRUE
GSE279372	ENSMUSG00000059668.7	12	0	0	FALSE
GSE279372	ENSMUSG00000059669.9	12	0	0	FALSE
GSE279372	ENSMUSG00000059674.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059689.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059708.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059713.13	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000059714.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059734.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059741.14	2	0	0	FALSE
GSE279372	ENSMUSG00000059742.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059743.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059751.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059772.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059776.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059791.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059796.17	12	0	0	FALSE
GSE279372	ENSMUSG00000059810.19	12	0	0	FALSE
GSE279372	ENSMUSG00000059811.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059820.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059824.13	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059834.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059835.2	12	0	0	FALSE
GSE279372	ENSMUSG00000059839.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059842.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059851.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059852.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059854.9	2	0	0	FALSE
GSE279372	ENSMUSG00000059857.17	12	6	0.5	TRUE
GSE279372	ENSMUSG00000059864.3	8	0	0	FALSE
GSE279372	ENSMUSG00000059866.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059878.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059883.17	12	0	0	FALSE
GSE279372	ENSMUSG00000059890.17	12	0	0	FALSE
GSE279372	ENSMUSG00000059891.15	2	0	0	FALSE
GSE279372	ENSMUSG00000059895.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059897.6	12	0	0	FALSE
GSE279372	ENSMUSG00000059898.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059900.15	12	0	0	FALSE
GSE279372	ENSMUSG00000059901.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059908.10	10	0	0	FALSE
GSE279372	ENSMUSG00000059912.5	12	0	0	FALSE
GSE279372	ENSMUSG00000059920.10	12	0	0	FALSE
GSE279372	ENSMUSG00000059921.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059923.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059939.14	12	0	0	FALSE
GSE279372	ENSMUSG00000059970.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059974.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059975.16	12	0	0	FALSE
GSE279372	ENSMUSG00000059981.13	12	0	0	FALSE
GSE279372	ENSMUSG00000059991.8	12	0	0	FALSE
GSE279372	ENSMUSG00000059994.11	12	0	0	FALSE
GSE279372	ENSMUSG00000059995.13	12	0	0	FALSE
GSE279372	ENSMUSG00000060002.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060012.10	12	0	0	FALSE
GSE279372	ENSMUSG00000060019.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060029.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060032.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060036.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060038.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060044.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060063.10	12	0	0	FALSE
GSE279372	ENSMUSG00000060068.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060073.10	12	0	0	FALSE
GSE279372	ENSMUSG00000060090.17	12	0	0	FALSE
GSE279372	ENSMUSG00000060093.7	2	0	0	FALSE
GSE279372	ENSMUSG00000060096.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060098.12	12	0	0	FALSE
GSE279372	ENSMUSG00000060112.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060121.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060126.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060128.6	2	0	0	FALSE
GSE279372	ENSMUSG00000060131.12	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060147.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060149.10	12	0	0	FALSE
GSE279372	ENSMUSG00000060152.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060166.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060176.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060180.13	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060181.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060183.8	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060188.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060198.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060206.12	12	0	0	FALSE
GSE279372	ENSMUSG00000060212.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060216.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060224.5	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000060227.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060240.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060244.3	12	0	0	FALSE
GSE279372	ENSMUSG00000060260.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060261.17	12	0	0	FALSE
GSE279372	ENSMUSG00000060268.13	4	0	0	FALSE
GSE279372	ENSMUSG00000060275.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060279.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060288.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060301.7	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060311.13	12	0	0	FALSE
GSE279372	ENSMUSG00000060314.14	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060317.10	4	0	0	FALSE
GSE279372	ENSMUSG00000060336.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060373.17	12	0	0	FALSE
GSE279372	ENSMUSG00000060376.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060377.5	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060397.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060402.9	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060419.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060427.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060429.13	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000060438.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060441.17	12	0	0	FALSE
GSE279372	ENSMUSG00000060445.12	12	0	0	FALSE
GSE279372	ENSMUSG00000060450.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060459.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060467.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060470.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060475.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060477.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060487.9	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060509.6	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060510.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060512.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060519.12	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060538.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060548.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060550.18	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000060566.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060568.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060572.18	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000060579.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060586.12	12	0	0	FALSE
GSE279372	ENSMUSG00000060591.10	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060594.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060600.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060601.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060621.7	12	6	0.5	TRUE
GSE279372	ENSMUSG00000060636.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060639.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060647.3	12	0	0	FALSE
GSE279372	ENSMUSG00000060657.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060671.13	12	0	0	FALSE
GSE279372	ENSMUSG00000060675.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060678.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060679.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060680.3	12	0	0	FALSE
GSE279372	ENSMUSG00000060681.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060703.13	12	0	0	FALSE
GSE279372	ENSMUSG00000060708.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060716.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060730.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060733.14	12	0	0	FALSE
GSE279372	ENSMUSG00000060739.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060743.13	12	0	0	FALSE
GSE279372	ENSMUSG00000060771.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060780.3	12	0	0	FALSE
GSE279372	ENSMUSG00000060791.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060794.9	2	0	0	FALSE
GSE279372	ENSMUSG00000060795.6	6	0	0	FALSE
GSE279372	ENSMUSG00000060798.8	12	0	0	FALSE
GSE279372	ENSMUSG00000060802.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060803.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060808.6	2	0	0	FALSE
GSE279372	ENSMUSG00000060843.12	12	0	0	FALSE
GSE279372	ENSMUSG00000060860.9	12	0	0	FALSE
GSE279372	ENSMUSG00000060862.11	12	0	0	FALSE
GSE279372	ENSMUSG00000060878.5	12	0	0	FALSE
GSE279372	ENSMUSG00000060882.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060904.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060913.8	8	0	0	FALSE
GSE279372	ENSMUSG00000060923.6	12	0	0	FALSE
GSE279372	ENSMUSG00000060924.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060935.7	12	0	0	FALSE
GSE279372	ENSMUSG00000060938.15	12	0	0	FALSE
GSE279372	ENSMUSG00000060950.13	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060961.17	12	0	0	FALSE
GSE279372	ENSMUSG00000060962.14	4	2	0.5	TRUE
GSE279372	ENSMUSG00000060969.10	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000060985.16	12	0	0	FALSE
GSE279372	ENSMUSG00000060992.10	12	0	0	FALSE
GSE279372	ENSMUSG00000061024.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061028.8	12	0	0	FALSE
GSE279372	ENSMUSG00000061032.10	12	0	0	FALSE
GSE279372	ENSMUSG00000061039.6	12	0	0	FALSE
GSE279372	ENSMUSG00000061046.10	12	0	0	FALSE
GSE279372	ENSMUSG00000061048.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061062.6	12	0	0	FALSE
GSE279372	ENSMUSG00000061068.8	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061079.15	12	0	0	FALSE
GSE279372	ENSMUSG00000061080.13	12	0	0	FALSE
GSE279372	ENSMUSG00000061086.13	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061099.13	12	0	0	FALSE
GSE279372	ENSMUSG00000061100.6	12	0	0	FALSE
GSE279372	ENSMUSG00000061104.6	12	0	0	FALSE
GSE279372	ENSMUSG00000061111.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061118.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061119.8	12	0	0	FALSE
GSE279372	ENSMUSG00000061126.6	10	0	0	FALSE
GSE279372	ENSMUSG00000061130.14	12	0	0	FALSE
GSE279372	ENSMUSG00000061132.14	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061136.17	12	0	0	FALSE
GSE279372	ENSMUSG00000061143.16	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000061167.10	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061171.16	12	0	0	FALSE
GSE279372	ENSMUSG00000061175.13	12	0	0	FALSE
GSE279372	ENSMUSG00000061186.16	12	0	0	FALSE
GSE279372	ENSMUSG00000061207.12	12	0	0	FALSE
GSE279372	ENSMUSG00000061232.17	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061244.15	12	0	0	FALSE
GSE279372	ENSMUSG00000061259.12	12	0	0	FALSE
GSE279372	ENSMUSG00000061272.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061273.4	12	0	0	FALSE
GSE279372	ENSMUSG00000061286.8	12	0	0	FALSE
GSE279372	ENSMUSG00000061288.14	12	0	0	FALSE
GSE279372	ENSMUSG00000061298.16	2	0	0	FALSE
GSE279372	ENSMUSG00000061306.17	12	0	0	FALSE
GSE279372	ENSMUSG00000061311.7	10	0	0	FALSE
GSE279372	ENSMUSG00000061313.11	12	4	0.3333333333333333	FALSE
GSE279372	ENSMUSG00000061315.15	12	0	0	FALSE
GSE279372	ENSMUSG00000061322.16	12	0	0	FALSE
GSE279372	ENSMUSG00000061353.12	12	2	0.16666666666666666	FALSE
GSE279372	ENSMUSG00000061356.14	12	0	0	FALSE
GSE279372	ENSMUSG00000061360.9	12	0	0	FALSE
GSE279372	ENSMUSG00000061361.3	2	0	0	FALSE
GSE279372	ENSMUSG00000061371.8	12	0	0	FALSE
