gene_id	SRR13783173	SRR13783175	SRR13783177	SRR13783179	SRR13783174	SRR13783176	SRR13783178	SRR13783180
ENSMUSG00000090758.2	0	0	0	0	0	0	0	0
ENSMUSG00000025144.18	186	153	115	166	251	199	260	314
ENSMUSG00000025145.14	435	350	218	191	394	259	310	235
ENSMUSG00000018012.12	127	99	82	81	99	61	120	75
ENSMUSG00000039450.12	144	118	105	99	100	83	115	73
ENSMUSG00000025150.11	734	1122	578	685	784	622	471	243
ENSMUSG00000131638.1	0	0	0	0	0	0	0	0
ENSMUSG00000125887.1	4	1	0	0	2	0	1	2
ENSMUSG00000132464.1	0	0	0	0	0	0	0	0
ENSMUSG00000078249.6	40	19	14	17	47	35	21	37
ENSMUSG00000083618.2	0	0	0	0	0	0	0	0
ENSMUSG00000025158.8	278	186	188	145	687	433	520	502
ENSMUSG00000025156.18	749	546	599	693	938	630	823	826
ENSMUSG00000025155.16	459	279	364	423	557	386	437	518
ENSMUSG00000025153.10	4586	4706	2765	1901	4546	3539	3105	1281
ENSMUSG00000048445.7	58	63	44	53	58	43	52	40
ENSMUSG00000087638.3	0	0	0	1	0	0	0	0
ENSMUSG00000136644.1	0	0	0	1	0	0	1	0
ENSMUSG00000124708.1	0	0	0	0	0	0	0	0
ENSMUSG00000025161.17	493	551	713	445	711	390	832	394
ENSMUSG00000025162.19	2645	1855	1905	1898	3063	2074	2480	2025
ENSMUSG00000100629.2	21	11	3	1	13	10	13	3
ENSMUSG00000120010.2	10	7	7	6	3	1	3	1
ENSMUSG00000081686.2	0	0	0	0	0	0	0	0
ENSMUSG00000086835.4	25	10	10	9	11	3	4	1
ENSMUSG00000080616.3	0	0	0	0	0	0	0	0
ENSMUSG00000025163.7	129	73	55	70	94	67	49	59
ENSMUSG00000039364.15	721	278	189	336	266	84	238	248
ENSMUSG00000025165.13	923	331	760	392	1363	865	1397	1264
ENSMUSG00000143160.1	27	13	4	16	9	19	15	11
ENSMUSG00000127472.1	1	0	0	0	1	0	0	1
ENSMUSG00000083137.2	1	0	0	0	0	0	0	0
ENSMUSG00000084853.2	15	7	10	30	12	14	21	33
ENSMUSG00000082510.2	10	3	2	2	18	4	4	8
ENSMUSG00000039337.4	0	1	0	0	0	1	0	0
ENSMUSG00000127969.1	0	0	0	0	0	0	0	0
ENSMUSG00000128005.1	0	0	0	1	0	0	0	0
ENSMUSG00000039329.9	10	5	9	2	1	3	1	3
ENSMUSG00000039321.2	5	9	5	1	4	5	0	3
ENSMUSG00000081835.2	0	1	0	2	0	0	0	0
ENSMUSG00000025169.7	118	81	86	105	132	106	89	117
ENSMUSG00000039307.17	133	62	64	116	120	78	86	77
ENSMUSG00000039294.15	633	372	363	434	707	571	710	692
ENSMUSG00000000056.8	1503	1064	1343	1541	1069	652	847	786
ENSMUSG00000039275.10	1083	844	898	915	1674	1163	1394	1465
ENSMUSG00000125176.1	0	0	0	0	0	0	3	1
ENSMUSG00000025173.14	845	622	650	718	1245	852	1188	1269
ENSMUSG00000130777.1	5	2	0	2	2	0	4	1
ENSMUSG00000025170.14	251	169	250	207	170	137	174	168
ENSMUSG00000098981.3	0	0	0	0	1	0	0	0
ENSMUSG00000083155.2	0	0	0	0	0	0	0	0
ENSMUSG00000039253.8	320	189	170	177	218	138	160	155
ENSMUSG00000025175.13	52	40	56	48	13	0	13	3
ENSMUSG00000039230.15	664	458	397	504	1093	781	843	698
ENSMUSG00000127431.1	0	0	0	0	0	0	0	0
ENSMUSG00000039238.7	3448	2152	1746	1620	3253	2268	2295	1744
ENSMUSG00000046605.15	108	97	65	74	106	69	65	73
ENSMUSG00000127394.1	0	0	1	0	0	0	0	0
ENSMUSG00000125069.1	0	0	0	0	0	0	0	0
ENSMUSG00000039208.16	782	505	590	576	654	402	831	446
ENSMUSG00000130782.1	0	0	0	0	0	0	0	0
ENSMUSG00000085126.3	68	33	31	36	12	7	7	8
ENSMUSG00000085970.3	2	1	0	0	0	0	0	0
ENSMUSG00000099690.2	0	0	0	0	0	0	0	0
ENSMUSG00000039198.9	6	7	4	5	3	1	0	3
ENSMUSG00000138448.1	0	0	0	0	0	0	0	0
ENSMUSG00000084401.2	3	0	2	0	13	0	10	0
ENSMUSG00000086684.2	0	0	0	0	0	0	0	0
ENSMUSG00000082947.2	0	0	0	0	0	0	0	0
ENSMUSG00000120449.2	0	0	0	0	1	0	1	1
ENSMUSG00000133574.1	0	0	0	0	0	0	0	0
ENSMUSG00000082831.2	0	0	0	0	0	1	0	0
ENSMUSG00000090699.2	0	0	0	0	0	0	0	0
ENSMUSG00000112147.2	0	0	0	0	0	0	0	0
ENSMUSG00000112541.2	0	0	0	0	0	0	0	0
ENSMUSG00000112240.2	0	0	0	0	0	1	0	0
ENSMUSG00000092168.2	0	0	0	0	0	0	0	0
ENSMUSG00000126617.1	0	0	0	0	0	0	0	0
ENSMUSG00000129063.1	0	0	0	0	0	0	0	0
ENSMUSG00000110250.2	1	0	0	0	4	1	0	0
ENSMUSG00000137750.1	28	15	16	17	58	28	38	44
ENSMUSG00000112279.2	0	0	2	0	0	0	0	0
ENSMUSG00000121726.1	0	0	0	0	0	1	0	0
ENSMUSG00000112719.3	0	0	1	0	1	0	0	1
ENSMUSG00000079179.12	266	147	119	154	249	171	192	163
ENSMUSG00000020671.10	7161	5647	6133	6594	9068	6612	6822	6618
ENSMUSG00000137892.1	3	0	2	0	4	3	4	5
ENSMUSG00000097429.3	3	5	0	0	2	3	3	1
ENSMUSG00000020668.11	372	270	427	346	222	122	131	127
ENSMUSG00000112308.2	0	0	0	0	0	0	0	0
ENSMUSG00000112655.2	0	0	0	0	0	0	0	0
ENSMUSG00000071456.9	81	73	53	66	67	46	36	48
ENSMUSG00000037486.19	1373	965	754	835	1682	1179	1060	859
ENSMUSG00000118499.2	2	0	1	1	4	1	0	1
ENSMUSG00000112105.2	0	1	2	2	5	2	5	4
ENSMUSG00000071454.14	80	76	64	72	93	69	125	78
ENSMUSG00002076574.1	0	0	0	0	0	0	0	0
ENSMUSG00000129578.1	1	0	0	0	1	0	0	3
ENSMUSG00000092286.2	0	1	0	1	0	0	1	1
ENSMUSG00000136143.1	2	2	0	1	3	1	0	0
ENSMUSG00000020661.17	1378	1039	1010	809	928	584	748	373
ENSMUSG00000073242.5	0	0	0	2	3	0	2	1
ENSMUSG00000112271.2	0	0	1	0	0	0	0	0
ENSMUSG00000020660.7	5	4	0	2	0	3	4	0
ENSMUSG00000020658.11	126	98	45	90	147	81	53	66
ENSMUSG00000144072.1	0	0	0	0	0	0	0	0
ENSMUSG00000130219.1	0	0	0	0	1	0	0	0
ENSMUSG00000112517.2	0	0	0	0	0	0	0	0
ENSMUSG00000137821.1	2	1	0	0	0	0	0	0
ENSMUSG00000137855.1	0	0	0	0	0	0	0	1
ENSMUSG00000134530.1	0	0	0	0	0	0	0	0
ENSMUSG00000112817.2	0	0	0	0	0	0	0	0
ENSMUSG00000020657.17	583	518	833	875	491	218	187	401
ENSMUSG00000020654.16	375	266	208	181	661	455	620	372
ENSMUSG00000020652.18	109	81	81	85	117	104	111	108
ENSMUSG00000112770.2	2	2	1	3	6	0	7	1
ENSMUSG00000112297.2	4	2	4	10	6	6	8	4
ENSMUSG00000096199.3	59	54	59	54	108	69	75	118
ENSMUSG00000120893.1	2	2	1	4	7	3	4	9
ENSMUSG00000112829.2	0	0	0	0	0	0	0	0
ENSMUSG00000111916.3	0	0	1	0	0	0	0	0
ENSMUSG00000020647.11	1844	1350	1155	1206	1596	1066	1052	746
ENSMUSG00002076270.1	0	0	0	0	0	0	0	0
ENSMUSG00002075858.1	3	0	0	0	0	0	0	0
ENSMUSG00000111938.3	0	0	0	0	1	0	2	2
ENSMUSG00000112422.3	1	0	0	1	0	1	0	2
ENSMUSG00000118449.3	53	40	32	57	67	55	26	66
ENSMUSG00000020640.11	3410	2347	2280	2433	3523	2199	2821	2224
ENSMUSG00000111971.3	7	5	4	9	13	9	10	3
ENSMUSG00000129170.1	13	5	1	7	3	5	6	2
ENSMUSG00000091732.2	3	0	0	0	0	0	0	0
ENSMUSG00000079177.5	8	3	3	1	6	2	2	1
ENSMUSG00000050545.11	27	22	30	27	19	17	20	12
ENSMUSG00000087939.3	0	0	0	0	1	0	0	0
ENSMUSG00000119679.1	0	0	0	0	0	0	0	1
ENSMUSG00000020639.15	9	7	6	7	9	7	6	4
ENSMUSG00000144089.1	1	1	0	0	2	1	2	2
ENSMUSG00000091269.3	0	0	0	0	0	0	0	0
ENSMUSG00000118546.2	0	0	0	0	0	0	0	0
ENSMUSG00000037361.9	1076	640	774	934	1598	1162	1435	1928
ENSMUSG00000020635.9	27	17	17	17	15	19	24	11
ENSMUSG00000051721.7	138	100	100	157	96	62	65	87
ENSMUSG00000037336.15	9	7	11	5	16	7	7	5
ENSMUSG00000020634.13	1976	1655	2208	2633	1838	1037	929	1569
ENSMUSG00000135061.1	0	0	0	0	0	0	0	0
ENSMUSG00000052812.6	1718	1107	1023	980	1852	1256	1411	906
ENSMUSG00000087780.4	0	0	0	0	0	0	0	0
ENSMUSG00000112723.2	0	0	0	0	0	0	0	0
ENSMUSG00000020627.11	336	175	162	146	200	129	104	130
ENSMUSG00000144158.1	1	0	2	0	0	1	2	0
ENSMUSG00000136341.1	0	0	0	0	0	0	0	0
ENSMUSG00000125112.1	0	0	0	0	0	0	0	0
ENSMUSG00000112020.2	0	0	1	2	1	0	1	0
ENSMUSG00000123292.1	0	0	0	0	0	0	0	0
ENSMUSG00000037735.9	17	12	11	10	10	11	29	15
ENSMUSG00000130028.1	0	0	0	0	0	0	0	0
ENSMUSG00000097977.2	6	5	9	4	5	4	5	6
ENSMUSG00000112559.2	0	0	0	0	0	0	0	0
ENSMUSG00000141783.1	0	0	0	0	0	0	0	2
ENSMUSG00000139929.1	0	0	0	0	0	0	0	0
ENSMUSG00000112404.3	1	3	0	1	0	0	0	0
ENSMUSG00002075154.1	0	0	0	0	0	0	0	0
ENSMUSG00000138142.1	0	0	0	0	0	0	0	0
ENSMUSG00000111898.2	0	0	0	0	0	0	0	0
ENSMUSG00000122290.1	0	0	0	0	0	0	0	0
ENSMUSG00000139167.1	0	0	0	0	0	0	0	0
ENSMUSG00000112591.2	0	0	0	0	0	0	0	0
ENSMUSG00000129960.1	0	0	0	0	0	0	0	0
ENSMUSG00000111967.2	0	0	0	0	1	0	0	0
ENSMUSG00000112454.2	0	0	0	0	0	0	0	0
ENSMUSG00000138602.1	0	0	0	0	0	0	0	0
ENSMUSG00000111975.2	0	0	0	0	0	0	0	0
ENSMUSG00000138929.1	0	0	0	0	0	0	0	0
ENSMUSG00000138974.1	0	0	0	0	0	0	0	0
ENSMUSG00000102096.3	0	0	0	0	0	0	0	0
ENSMUSG00000137618.1	0	0	0	0	0	0	0	0
ENSMUSG00000112754.2	0	0	0	0	0	0	0	0
ENSMUSG00000112323.3	0	0	0	0	0	0	0	0
ENSMUSG00000136453.1	0	0	0	0	0	0	0	0
ENSMUSG00000073233.5	13	6	3	8	14	8	9	12
ENSMUSG00000112006.4	2	3	1	2	0	1	1	2
ENSMUSG00000112615.2	0	0	0	0	0	0	0	0
ENSMUSG00000112465.2	0	0	0	0	0	0	0	0
ENSMUSG00000112694.3	3	2	3	1	3	2	4	2
ENSMUSG00000020609.15	1	1	0	0	2	0	1	0
ENSMUSG00000134395.1	0	0	0	0	0	2	0	0
ENSMUSG00000037669.16	2578	1403	1463	1332	1480	1074	1323	919
ENSMUSG00000112441.2	1	3	2	1	2	2	0	1
ENSMUSG00000037660.6	1	0	1	0	1	0	0	1
ENSMUSG00000020605.10	314	236	189	180	221	136	195	204
ENSMUSG00000111889.3	3	7	1	2	2	1	0	0
ENSMUSG00000136899.1	1	0	0	1	3	1	2	1
ENSMUSG00000112452.2	1	0	0	0	0	0	0	0
ENSMUSG00000135632.1	0	0	0	1	0	0	1	1
ENSMUSG00000135886.1	0	0	0	0	0	1	0	0
ENSMUSG00000139195.1	0	0	0	0	0	0	0	0
ENSMUSG00000139705.1	0	0	0	0	0	0	0	1
ENSMUSG00000125961.1	1	0	1	0	2	0	0	0
ENSMUSG00000112664.2	0	0	0	0	0	0	0	0
ENSMUSG00000121738.2	0	0	0	1	2	0	0	1
ENSMUSG00000112657.3	0	0	0	0	0	0	0	0
ENSMUSG00000054364.6	1352	948	911	1000	890	447	811	837
ENSMUSG00000120673.2	2	3	4	0	0	0	0	1
ENSMUSG00000112276.3	11	2	3	10	0	2	1	3
ENSMUSG00000020600.14	10	5	9	7	3	1	2	1
ENSMUSG00000121137.2	83	84	50	52	62	49	25	29
ENSMUSG00000120669.2	1	0	0	1	1	0	0	0
ENSMUSG00000120222.2	0	0	0	0	0	2	0	0
ENSMUSG00000020594.15	6945	4762	4703	5242	7316	4715	5234	5670
ENSMUSG00000096940.3	7	5	3	2	2	1	3	1
ENSMUSG00000020592.16	7621	4820	3918	3894	8055	5400	7435	5614
ENSMUSG00000139465.1	0	0	0	0	0	0	0	0
ENSMUSG00000042976.8	8	1	5	4	4	3	12	2
ENSMUSG00000112891.3	8	8	2	5	5	4	8	3
ENSMUSG00000139238.1	2	3	1	2	2	2	1	1
ENSMUSG00000020585.6	7183	5353	6205	7791	7196	4819	6804	7831
ENSMUSG00000020583.5	1	1	2	0	0	0	4	2
ENSMUSG00000140900.1	0	0	0	0	0	0	0	0
ENSMUSG00000142309.1	0	0	0	0	0	0	0	1
ENSMUSG00000066643.13	224	188	176	197	353	267	262	175
ENSMUSG00000142269.1	1	0	0	0	0	0	0	0
ENSMUSG00000066637.3	103	80	124	158	124	73	89	156
ENSMUSG00000142353.1	3	0	1	1	2	1	0	0
ENSMUSG00000142091.1	0	0	0	0	0	0	0	0
ENSMUSG00000136910.1	0	0	0	0	0	0	0	0
ENSMUSG00000136944.1	0	0	0	0	0	0	0	0
ENSMUSG00000126604.1	0	0	0	0	0	0	0	0
ENSMUSG00000125086.1	0	0	1	0	0	0	0	0
ENSMUSG00000113913.3	1	1	1	1	5	11	1	5
ENSMUSG00000124766.1	0	0	0	0	0	0	0	0
ENSMUSG00000060647.3	11	0	3	8	2	5	7	8
ENSMUSG00000111989.2	0	0	0	0	0	0	0	0
ENSMUSG00000114000.2	0	0	0	0	0	0	0	0
ENSMUSG00000112496.3	0	0	0	0	0	0	0	0
ENSMUSG00000099360.3	0	0	0	0	0	0	0	0
ENSMUSG00000048387.9	75	80	83	109	152	108	292	137
ENSMUSG00000141346.1	1	1	0	1	0	1	0	0
ENSMUSG00000077259.3	0	0	0	0	0	0	0	0
ENSMUSG00000112043.2	0	0	0	0	0	0	0	0
ENSMUSG00000112787.3	0	0	0	0	0	0	1	0
ENSMUSG00000122005.1	0	0	0	0	0	0	0	0
ENSMUSG00000088337.3	0	0	0	0	0	0	0	0
ENSMUSG00000132495.1	0	0	1	0	0	0	0	0
ENSMUSG00000111942.2	58	46	37	32	72	49	37	21
ENSMUSG00000111925.2	0	0	0	0	0	0	0	0
ENSMUSG00000112783.2	0	0	0	0	0	0	0	0
ENSMUSG00000111917.2	0	0	0	0	0	0	0	0
ENSMUSG00000112377.2	0	0	0	0	0	0	0	0
ENSMUSG00000020622.18	0	1	0	0	1	0	0	0
ENSMUSG00000122783.1	1	1	1	0	2	1	0	0
ENSMUSG00000020621.7	441	382	449	479	408	290	316	392
ENSMUSG00000112792.3	0	0	2	1	3	1	7	4
ENSMUSG00000112127.2	0	0	0	0	0	0	0	0
ENSMUSG00000112515.2	11	5	4	4	13	7	9	7
ENSMUSG00000066632.4	3	0	1	1	6	2	4	1
ENSMUSG00000111928.2	0	0	0	0	0	0	0	0
ENSMUSG00000113620.2	0	0	0	0	0	0	0	0
ENSMUSG00000043673.12	86	45	31	35	78	63	69	68
ENSMUSG00000112298.2	2	2	0	0	2	2	2	0
ENSMUSG00000134633.1	1	0	0	1	0	2	3	1
ENSMUSG00000112041.3	25	32	20	27	15	10	2	4
ENSMUSG00000047002.3	0	0	0	0	0	0	0	0
ENSMUSG00000103287.2	0	0	0	0	0	0	0	0
ENSMUSG00000051235.11	80	72	59	65	132	127	178	108
ENSMUSG00000020608.8	1896	1434	1291	1523	2251	1707	1981	1498
ENSMUSG00000098879.3	1	1	0	1	0	0	0	0
ENSMUSG00000054459.9	116	56	44	42	33	29	38	17
ENSMUSG00000139894.1	0	0	0	0	0	0	0	0
ENSMUSG00000097841.4	0	0	1	1	0	0	0	0
ENSMUSG00000130865.1	0	0	0	0	0	0	0	0
ENSMUSG00000086022.2	0	1	2	0	0	5	0	1
ENSMUSG00000113787.2	0	0	0	0	0	0	0	0
ENSMUSG00000113226.2	0	1	0	0	2	0	0	0
ENSMUSG00000111974.2	0	0	0	0	1	1	0	0
ENSMUSG00002075859.1	0	0	0	0	0	0	0	0
ENSMUSG00000112788.2	0	0	0	0	0	0	0	0
ENSMUSG00000112158.2	0	0	0	0	0	0	0	0
ENSMUSG00000139226.1	0	0	0	0	0	0	0	0
ENSMUSG00000112413.2	0	0	0	3	0	1	0	3
ENSMUSG00000113013.2	0	0	0	0	0	0	0	0
ENSMUSG00000113330.3	0	0	0	0	0	0	0	0
ENSMUSG00000113275.2	0	1	2	0	2	1	2	0
ENSMUSG00000077204.3	0	0	0	0	0	0	0	0
ENSMUSG00000078377.6	3	5	4	4	5	2	5	7
ENSMUSG00002075793.1	0	0	0	0	0	0	0	0
ENSMUSG00000135917.1	0	0	0	0	0	0	0	0
ENSMUSG00000020589.18	723	509	401	337	640	348	576	334
ENSMUSG00000135296.1	2	0	0	0	1	2	1	0
ENSMUSG00000114136.3	0	0	2	0	1	0	1	0
ENSMUSG00000137425.1	0	0	0	0	0	0	0	0
ENSMUSG00000137463.1	0	0	0	0	0	0	0	0
ENSMUSG00000140621.1	0	0	0	0	0	0	0	0
ENSMUSG00000142308.1	0	0	0	0	0	0	0	0
ENSMUSG00000118614.2	0	0	0	0	0	0	0	0
ENSMUSG00000135330.1	0	0	0	0	0	0	0	0
ENSMUSG00002075824.1	0	0	0	0	0	0	0	0
ENSMUSG00000135374.1	0	0	0	0	0	0	0	0
ENSMUSG00000119089.1	0	0	0	0	0	0	0	0
ENSMUSG00000140071.1	0	0	0	0	0	0	0	0
ENSMUSG00000134926.1	0	0	0	0	0	0	0	0
ENSMUSG00000113009.2	0	0	0	0	0	0	0	0
ENSMUSG00000127998.1	0	0	0	0	0	0	0	0
ENSMUSG00000127962.1	0	0	0	0	0	0	0	0
ENSMUSG00000128032.1	0	0	0	0	0	0	0	0
ENSMUSG00000091430.3	0	0	0	0	0	0	0	0
ENSMUSG00000139412.1	0	0	0	0	0	0	0	0
ENSMUSG00000139374.1	0	0	0	0	0	0	0	0
ENSMUSG00000113363.2	0	0	0	0	0	0	0	0
ENSMUSG00000097627.4	0	1	0	0	0	0	0	0
ENSMUSG00000113465.3	0	0	0	0	0	0	0	0
ENSMUSG00000066629.3	0	0	0	0	0	0	0	0
ENSMUSG00000037169.16	19	15	8	6	5	3	19	2
ENSMUSG00000124527.1	0	0	0	0	0	0	0	0
ENSMUSG00000113953.2	0	0	0	0	0	0	0	0
ENSMUSG00000113220.3	0	0	0	0	0	0	0	0
ENSMUSG00000113928.3	0	0	0	0	0	0	0	0
ENSMUSG00000138927.1	0	0	0	0	0	0	0	0
ENSMUSG00000139898.1	0	0	0	0	0	0	0	0
ENSMUSG00000112988.3	0	0	0	0	0	0	0	0
ENSMUSG00000113937.2	0	0	0	0	0	0	0	0
ENSMUSG00000139094.1	0	0	0	0	0	0	0	0
ENSMUSG00000064717.3	0	0	0	0	0	0	0	0
ENSMUSG00000037149.11	2546	1879	2318	3040	3117	2216	2540	2702
ENSMUSG00000020576.11	819	621	655	737	1207	853	840	637
ENSMUSG00000113476.2	0	0	0	1	0	0	0	0
ENSMUSG00000113188.2	8	5	6	10	7	7	14	13
ENSMUSG00000071414.6	4	2	3	2	2	1	3	3
ENSMUSG00000113058.3	0	0	0	2	0	1	1	3
ENSMUSG00000119538.1	0	0	0	0	0	1	0	0
ENSMUSG00000119368.1	0	0	0	0	0	0	0	0
ENSMUSG00000113666.3	0	0	0	0	1	0	0	0
ENSMUSG00000113283.2	0	0	0	0	0	0	0	0
ENSMUSG00000097973.2	11	17	14	13	14	4	2	7
ENSMUSG00000113855.2	0	0	0	0	0	0	0	0
ENSMUSG00000113863.2	0	0	0	0	0	1	0	0
ENSMUSG00000113397.2	0	0	0	0	0	0	0	0
ENSMUSG00000124776.1	0	0	0	0	0	0	0	0
ENSMUSG00000131406.1	0	0	0	0	0	0	0	0
ENSMUSG00000113522.3	0	0	0	0	0	0	0	0
ENSMUSG00000113167.2	4	2	2	1	4	2	2	2
ENSMUSG00000020607.8	1962	908	1182	862	1444	1095	1408	704
ENSMUSG00000113336.3	2	0	0	0	2	0	2	0
ENSMUSG00000134901.1	0	0	0	0	0	0	0	0
ENSMUSG00000113961.2	0	0	0	0	0	0	1	1
ENSMUSG00000050974.5	2	0	0	0	1	1	1	1
ENSMUSG00000119624.1	0	0	0	0	0	0	0	0
ENSMUSG00000113663.2	0	0	0	0	0	0	0	0
ENSMUSG00000122050.1	0	0	0	0	1	0	0	0
ENSMUSG00000064386.4	0	0	0	0	0	0	0	0
ENSMUSG00000114066.2	1	2	0	2	1	0	2	2
ENSMUSG00000113644.3	0	0	0	0	0	0	0	0
ENSMUSG00002075010.1	0	0	0	0	0	0	1	0
ENSMUSG00000113285.3	0	0	0	0	0	0	0	0
ENSMUSG00000121615.2	0	0	0	0	0	0	0	0
ENSMUSG00000114124.2	0	0	0	0	0	0	0	0
ENSMUSG00000125101.1	0	0	0	0	0	0	0	0
ENSMUSG00000113734.3	0	0	0	0	0	0	0	0
ENSMUSG00000135190.1	0	0	0	0	0	0	0	0
ENSMUSG00000122948.1	0	0	0	0	0	0	0	0
ENSMUSG00000113069.2	0	0	0	0	0	0	0	1
ENSMUSG00000121786.2	6	6	4	4	1	0	3	0
ENSMUSG00000113339.2	0	0	0	0	0	0	0	0
ENSMUSG00000098158.5	0	0	0	0	0	0	0	0
ENSMUSG00000020601.9	332	255	225	227	239	171	188	158
ENSMUSG00000098480.3	0	0	0	0	0	0	0	0
ENSMUSG00000097580.3	0	0	0	2	0	0	0	0
ENSMUSG00000113629.3	4	0	9	5	0	0	0	0
ENSMUSG00000113222.2	13	4	7	13	11	10	12	14
ENSMUSG00000125614.1	0	0	0	0	0	0	0	2
ENSMUSG00000125576.1	1	0	25	0	0	0	0	1
ENSMUSG00000113930.3	2	3	4	0	0	0	0	1
ENSMUSG00000113975.4	0	0	2	0	1	2	0	1
ENSMUSG00000113142.2	0	0	0	0	0	0	0	0
ENSMUSG00000113735.3	0	0	0	0	0	0	0	0
ENSMUSG00000113586.4	1	0	0	0	0	0	0	0
ENSMUSG00000129074.1	0	0	0	0	0	0	0	0
ENSMUSG00000129276.1	0	0	0	0	0	0	0	0
ENSMUSG00000129240.1	0	0	0	0	0	0	0	0
ENSMUSG00000120341.1	0	2	0	1	0	0	1	0
ENSMUSG00000020593.17	4556	3946	5157	6332	2677	1141	478	1272
ENSMUSG00000127793.1	0	0	1	0	0	1	0	0
ENSMUSG00000127832.1	0	0	4	1	0	0	0	0
ENSMUSG00000127873.1	0	0	0	0	0	0	0	1
ENSMUSG00000020591.12	4	7	8	8	11	4	14	15
ENSMUSG00000036523.17	33	29	7	3	28	10	5	2
ENSMUSG00000114049.3	0	1	0	0	0	0	0	0
ENSMUSG00002074932.1	0	0	0	0	0	0	0	0
ENSMUSG00000113897.2	0	0	0	0	0	0	0	0
ENSMUSG00000057469.9	837	830	1350	1390	607	341	416	602
ENSMUSG00000114018.4	5	3	12	5	17	8	3	20
ENSMUSG00000135104.1	0	0	1	1	1	0	1	0
ENSMUSG00000131018.1	0	0	0	0	0	0	0	0
ENSMUSG00000123846.1	1	1	1	1	1	4	0	1
ENSMUSG00000020580.11	3559	2687	2699	2999	4205	2709	2681	2992
ENSMUSG00000113202.2	0	0	0	0	0	0	0	0
ENSMUSG00000064620.3	0	0	0	1	0	5	1	1
ENSMUSG00000045679.15	541	374	319	296	402	308	558	269
ENSMUSG00000071398.9	1	2	2	0	0	1	5	3
ENSMUSG00000123164.1	0	0	0	0	0	0	0	0
ENSMUSG00000125760.1	0	0	0	0	0	0	0	0
ENSMUSG00000113447.3	0	0	0	0	0	0	0	0
ENSMUSG00000137989.1	0	0	0	0	0	0	0	0
ENSMUSG00000138072.1	0	0	0	0	0	0	0	0
ENSMUSG00000051726.7	12	13	26	28	3	2	2	6
ENSMUSG00000138032.1	0	0	0	0	0	0	0	0
ENSMUSG00000128283.1	0	0	0	0	0	0	0	0
ENSMUSG00000128250.1	0	0	0	0	0	0	0	0
ENSMUSG00000113368.2	0	0	0	0	0	0	0	0
ENSMUSG00000020571.14	1980	1601	1829	2328	6022	4579	6327	6135
ENSMUSG00000020566.20	1480	734	939	881	741	345	643	331
ENSMUSG00000114024.4	2	0	1	0	0	1	3	0
ENSMUSG00000061458.10	354	242	252	339	771	634	581	660
ENSMUSG00000093037.3	0	0	0	0	0	0	0	0
ENSMUSG00000123755.1	0	0	0	0	3	0	0	0
ENSMUSG00000113246.2	0	0	0	0	0	0	0	0
ENSMUSG00000127626.1	0	0	0	0	0	0	0	0
ENSMUSG00000127665.1	0	0	0	0	0	0	0	0
ENSMUSG00000139869.1	0	0	0	0	0	0	0	0
ENSMUSG00000128261.1	0	0	0	0	0	0	0	0
ENSMUSG00000011179.9	1437	826	1963	2820	6076	4747	4221	7792
ENSMUSG00000064427.3	0	0	1	0	0	1	5	4
ENSMUSG00000113093.3	0	0	0	0	0	0	0	0
ENSMUSG00000124032.1	0	0	0	0	0	0	0	0
ENSMUSG00000113131.2	0	0	0	0	0	0	0	0
ENSMUSG00000114062.3	0	0	0	0	0	0	0	0
ENSMUSG00002075280.1	0	0	0	0	0	0	0	0
ENSMUSG00000140048.1	0	0	0	0	1	0	0	0
ENSMUSG00000071379.3	464	346	332	345	436	273	501	321
ENSMUSG00000123862.1	1	5	0	0	0	1	0	0
ENSMUSG00000132155.1	1	0	1	1	0	0	0	0
ENSMUSG00000121309.2	61	55	41	43	71	32	70	51
ENSMUSG00000113294.2	0	0	0	0	0	0	0	0
ENSMUSG00000113612.2	0	0	0	0	0	0	0	0
ENSMUSG00000121307.2	1	1	0	0	0	3	0	0
ENSMUSG00000114025.2	1	0	1	0	0	1	0	1
ENSMUSG00000067356.6	0	2	2	2	2	0	1	0
ENSMUSG00000113536.3	0	0	0	0	0	0	0	0
ENSMUSG00000113556.2	0	0	0	0	0	0	0	0
ENSMUSG00000113234.2	0	0	0	0	0	0	0	0
ENSMUSG00000114040.2	0	0	0	0	0	0	0	0
ENSMUSG00000113197.2	0	0	0	0	0	0	0	0
ENSMUSG00000113416.2	0	2	0	0	2	2	4	3
ENSMUSG00000113642.3	0	0	0	0	0	0	0	0
ENSMUSG00000113048.2	0	0	0	0	0	0	0	0
ENSMUSG00000113199.2	0	0	0	0	0	0	0	0
ENSMUSG00000113155.2	0	0	0	0	0	0	0	0
ENSMUSG00000113360.2	0	0	0	0	0	0	0	0
ENSMUSG00000121633.1	14	10	10	14	10	5	15	12
ENSMUSG00000073198.7	0	0	0	0	0	0	0	0
ENSMUSG00000113736.2	0	0	0	0	1	0	0	0
ENSMUSG00000113956.2	0	0	0	0	0	0	0	0
ENSMUSG00000112994.2	1	2	0	1	2	0	0	4
ENSMUSG00000113592.2	0	0	0	0	0	0	0	0
ENSMUSG00000113132.2	1	1	1	1	2	1	3	1
ENSMUSG00000125757.1	1	0	0	0	1	0	1	0
ENSMUSG00000113402.2	0	0	0	0	0	0	0	0
ENSMUSG00000113436.2	0	0	0	0	0	0	0	0
ENSMUSG00000073197.10	8	5	2	4	5	4	5	5
