gene_id	phase	se_meta	beta_meta	is_core	power_delta	low_power_flag
ENSMUSG00000112216.2	anchor	1.02642849370504	0.8366730505355934	FALSE	0.16380918752749402	FALSE
ENSMUSG00000126397.1	anchor	1.026399877538428	-0.23996607499988293	FALSE	0.16381570767382836	FALSE
ENSMUSG00000093573.3	anchor	1.0262042126219475	6.855232795853393	FALSE	0.16386030444272082	FALSE
ENSMUSG00000084980.3	anchor	1.025998802199218	1.2013140514956753	FALSE	0.1639071503245715	FALSE
ENSMUSG00000124416.1	anchor	1.0255982887179589	0.9827701757205128	FALSE	0.16399857359146808	FALSE
ENSMUSG00000141122.1	anchor	1.0250726368299308	-1.6339284370255898	FALSE	0.1641187267358634	FALSE
ENSMUSG00000101378.3	anchor	1.024628237116472	-0.7016511763540845	FALSE	0.16422045380350722	FALSE
ENSMUSG00000125476.1	anchor	1.024488163583213	2.1125512319440145	FALSE	0.16425254574749337	FALSE
ENSMUSG00000133373.1	anchor	1.024423698983051	-0.25545094346560543	FALSE	0.164267319583226	FALSE
ENSMUSG00000083719.2	anchor	1.024378991102667	4.145056920906115	FALSE	0.16427756728623674	FALSE
ENSMUSG00000125264.1	anchor	1.0241222532940926	0.03371871221440636	FALSE	0.16433644174328169	FALSE
ENSMUSG00000132768.1	anchor	1.0240765384696136	2.910157780416911	FALSE	0.1643469296647438	FALSE
ENSMUSG00000044912.12	anchor	1.0237938874097945	-0.3294335531479837	FALSE	0.16441180730795718	FALSE
ENSMUSG00000133317.1	anchor	1.0237121007907648	-0.6236226452042872	FALSE	0.16443059018344744	FALSE
ENSMUSG00000106802.2	anchor	1.0235084730779025	2.309138895221035	FALSE	0.16447737458654582	FALSE
ENSMUSG00000059762.5	anchor	1.023434637504257	3.656223564293037	FALSE	0.16449434565243967	FALSE
ENSMUSG00000102300.3	anchor	1.0233090725734562	2.322027678953631	FALSE	0.16452321524623195	FALSE
ENSMUSG00000132692.1	anchor	1.0232312294282484	1.6374658252792489	FALSE	0.16454111817686956	FALSE
ENSMUSG00000139936.1	anchor	1.0230895566419982	2.4375382299151394	FALSE	0.16457371175643543	FALSE
ENSMUSG00000112683.2	anchor	1.0230869435771694	0.9503177651120968	FALSE	0.16457431305346698	FALSE
ENSMUSG00000100402.2	anchor	1.022670285439886	-0.7126671965578143	FALSE	0.16467025086323087	FALSE
ENSMUSG00000068086.7	anchor	1.022234414722862	-0.3014128443018777	FALSE	0.164770739942281	FALSE
ENSMUSG00000114507.2	anchor	1.0221714469265335	0.8572739872026179	FALSE	0.1647852678232182	FALSE
ENSMUSG00000028590.8	anchor	1.0221233284986293	0.5784511033221212	FALSE	0.1647963715065102	FALSE
ENSMUSG00000091587.2	anchor	1.0219985239127516	0.5087564627636842	FALSE	0.16482517850763262	FALSE
ENSMUSG00000108089.2	anchor	1.0219845270396384	-0.4762871905194969	FALSE	0.16482840988982925	FALSE
ENSMUSG00000115067.2	anchor	1.021667885183621	1.891733932625577	FALSE	0.1649015473003358	FALSE
ENSMUSG00000085857.2	anchor	1.0216568975367573	1.8255325394469355	FALSE	0.16490408644793872	FALSE
ENSMUSG00000102405.2	anchor	1.021228311159507	0.30788402577466795	FALSE	0.16500319386678558	FALSE
ENSMUSG00000124639.1	anchor	1.021084462609571	1.9491303565954965	FALSE	0.16503648617021024	FALSE
ENSMUSG00000085731.2	anchor	1.020827292545034	1.9110465775236876	FALSE	0.16509604120057414	FALSE
ENSMUSG00000140248.1	anchor	1.0207631338788858	2.9435995029745707	FALSE	0.16511090608214646	FALSE
ENSMUSG00000052363.9	anchor	1.0202965652494795	-1.9952675341330608	FALSE	0.1652190906936887	FALSE
ENSMUSG00000135106.1	anchor	1.019669597241942	0.8423907676568737	FALSE	0.16536470497784095	FALSE
ENSMUSG00000126406.1	anchor	1.0196156847188511	2.354770684750096	FALSE	0.1653772389740279	FALSE
ENSMUSG00000137993.1	anchor	1.0195476382883333	-0.5908851182970745	FALSE	0.165393061809955	FALSE
ENSMUSG00000081931.2	anchor	1.0192840132264598	1.387090721856607	FALSE	0.1654543929098042	FALSE
ENSMUSG00000123358.1	anchor	1.019223768986384	-1.713349278158997	FALSE	0.16546841522145375	FALSE
ENSMUSG00000029678.9	anchor	1.0189156968957205	1.3408109032479505	FALSE	0.1655401608364295	FALSE
ENSMUSG00000132903.1	anchor	1.0180685363021642	1.0940050465408533	FALSE	0.16573779338239536	FALSE
ENSMUSG00000087542.2	anchor	1.0180333507741115	1.173335896585601	FALSE	0.16574601258000152	FALSE
ENSMUSG00000026691.11	anchor	1.0180180364772164	0.4877738833902072	FALSE	0.16574959020815996	FALSE
ENSMUSG00000091956.3	anchor	1.0174178824411724	2.6354834449826225	FALSE	0.16588992347113557	FALSE
ENSMUSG00000030364.7	anchor	1.01712053658224	-0.6150583444123415	FALSE	0.16595954487169143	FALSE
ENSMUSG00000085878.2	anchor	1.0167708657359895	-0.8593322420146018	FALSE	0.16604149709657387	FALSE
ENSMUSG00000061991.3	anchor	1.0166772625526244	0.40007514627488217	FALSE	0.16606344939742074	FALSE
ENSMUSG00000139976.1	anchor	1.0166386752133931	0.8428801481512086	FALSE	0.16607250088986183	FALSE
ENSMUSG00000125623.1	anchor	1.0163199823800548	1.7890562261179797	FALSE	0.16614729716411722	FALSE
ENSMUSG00000116935.2	anchor	1.0161457872651587	1.1429466238138315	FALSE	0.16618821042911214	FALSE
ENSMUSG00000083244.2	anchor	1.0159262751456193	0.4820978870815165	FALSE	0.16623979772275266	FALSE
ENSMUSG00000144125.1	anchor	1.015601526382716	0.4667471451632924	FALSE	0.16631617880815186	FALSE
ENSMUSG00000036925.9	anchor	1.015424085041165	3.0866105967930317	FALSE	0.16635794452036906	FALSE
ENSMUSG00000130451.1	anchor	1.0152429702657424	0.4714939618453453	FALSE	0.16640059778910135	FALSE
ENSMUSG00000134211.1	anchor	1.0150172338607049	0.5704321717337142	FALSE	0.16645379206242875	FALSE
ENSMUSG00000129068.1	anchor	1.0146710973815114	1.9302153496982832	FALSE	0.16653542830334694	FALSE
ENSMUSG00000132196.1	anchor	1.0136739806999238	2.2429347479950645	FALSE	0.16677107249553408	FALSE
ENSMUSG00000028712.13	anchor	1.013555285361707	-0.4891979216610955	FALSE	0.16679917023724142	FALSE
ENSMUSG00000087223.4	anchor	1.013506962275556	-1.4063967640701405	FALSE	0.1668106122201696	FALSE
ENSMUSG00000125668.1	anchor	1.0134650569008947	1.597497416081701	FALSE	0.16682053595577834	FALSE
ENSMUSG00000087355.8	anchor	1.0132529057295985	0.7215861960288205	FALSE	0.16687079526854542	FALSE
ENSMUSG00000123729.1	anchor	1.0132451985345163	3.837129330262728	FALSE	0.16687262173128922	FALSE
ENSMUSG00000139519.1	anchor	1.0125954028339983	0.5444712196163758	FALSE	0.16702676345587317	FALSE
ENSMUSG00000121494.2	anchor	1.01240981614223	-0.7268879410919018	FALSE	0.1670708428026236	FALSE
ENSMUSG00000035383.8	anchor	1.0121757276879535	1.338647464982516	FALSE	0.1671264770478685	FALSE
ENSMUSG00000107443.2	anchor	1.0119865163656363	1.7677424620755402	FALSE	0.1671714742617766	FALSE
ENSMUSG00000112370.2	anchor	1.011824617942139	1.746844176994766	FALSE	0.16720999639613782	FALSE
ENSMUSG00000102901.2	anchor	1.0112465237879813	0.6592763059433175	FALSE	0.1673477013566467	FALSE
ENSMUSG00000128670.1	anchor	1.011078334200227	0.5823854780580012	FALSE	0.16738780996005811	FALSE
ENSMUSG00000141878.1	anchor	1.0108574126846466	-1.036729307400965	FALSE	0.16744052453329183	FALSE
ENSMUSG00000130422.1	anchor	1.0108253792048123	-0.8172523932523159	FALSE	0.1674481710227314	FALSE
ENSMUSG00000083805.3	anchor	1.0108173187329683	1.780843162844855	FALSE	0.16745009519805884	FALSE
ENSMUSG00000122423.1	anchor	1.0107782472410376	3.817802098662262	FALSE	0.16745942290675103	FALSE
ENSMUSG00000131695.1	anchor	1.0107698523585271	0.783056330599219	FALSE	0.16746142719704635	FALSE
ENSMUSG00000089953.4	anchor	1.0105813223661415	-0.8518237686931422	FALSE	0.16750645234699635	FALSE
ENSMUSG00000107719.2	anchor	1.0099672714958472	1.3937043694995317	FALSE	0.16765327863627047	FALSE
ENSMUSG00000130055.1	anchor	1.0098701282146012	5.369441455382399	FALSE	0.1676765315435048	FALSE
ENSMUSG00000108771.2	anchor	1.0097780207514826	2.650308087577652	FALSE	0.1676985853266458	FALSE
ENSMUSG00000121817.2	anchor	1.009435686345887	0.959491717630818	FALSE	0.16778060594886116	FALSE
ENSMUSG00000129584.1	anchor	1.0094177589645732	2.343708954687103	FALSE	0.16778490353968845	FALSE
ENSMUSG00000056600.5	anchor	1.0092294478795512	1.70201402995715	FALSE	0.1678300599137895	FALSE
ENSMUSG00000127755.1	anchor	1.0086757994750009	0.16195609920630438	FALSE	0.16796297152560574	FALSE
ENSMUSG00000098343.3	anchor	1.008599212668227	0.01982849174792147	FALSE	0.16798137481299602	FALSE
ENSMUSG00000081578.3	anchor	1.0085130044931312	0.38554321491672466	FALSE	0.16800209513522643	FALSE
ENSMUSG00000083945.2	anchor	1.0082953522996918	4.450394012908292	FALSE	0.1680544322907329	FALSE
ENSMUSG00000092220.3	anchor	1.0079839864427025	0.1588552171859657	FALSE	0.16812936382021837	FALSE
ENSMUSG00000084195.3	anchor	1.0078100711941356	0.6826845009453562	FALSE	0.1681712479225356	FALSE
ENSMUSG00000139197.1	anchor	1.007652697207502	0.6154011313185477	FALSE	0.16820916733463595	FALSE
ENSMUSG00000131740.1	anchor	1.007590583218532	1.425252952255422	FALSE	0.1682241387175242	FALSE
ENSMUSG00000092301.2	anchor	1.0074052563002849	1.387253385889056	FALSE	0.16826882489411116	FALSE
ENSMUSG00000081793.2	anchor	1.0073720778658968	-3.315550524075825	FALSE	0.1682768275439375	FALSE
ENSMUSG00000114732.3	anchor	1.0073413749646314	0.5737980658399707	FALSE	0.16828423380847735	FALSE
ENSMUSG00000082928.2	anchor	1.0071587774979385	1.6216496176654398	FALSE	0.16832829481395312	FALSE
ENSMUSG00002075656.1	anchor	1.0067744904634266	2.342195227977375	FALSE	0.16842110318277095	FALSE
ENSMUSG00000087170.9	anchor	1.0066816013206912	-0.8104087148067353	FALSE	0.16844355281904513	FALSE
ENSMUSG00000122173.1	anchor	1.0065756939187664	2.515731930928826	FALSE	0.1684691564216667	FALSE
ENSMUSG00000125565.1	anchor	1.006477684462	0.6078721172623067	FALSE	0.16849285795952754	FALSE
ENSMUSG00000117411.2	anchor	1.0063356841303917	0.5748899703949099	FALSE	0.1685272102247095	FALSE
ENSMUSG00000131709.1	anchor	1.0061184114879884	-0.7586724589377478	FALSE	0.16857980066791367	FALSE
ENSMUSG00000074885.6	anchor	1.005960314335541	-2.65931530209172	FALSE	0.1686180895061665	FALSE
ENSMUSG00000124500.1	anchor	1.005911753051346	1.7069133100273437	FALSE	0.16862985401909045	FALSE
ENSMUSG00000133985.1	anchor	1.0058620462737824	-2.2978816667265747	FALSE	0.16864189782936068	FALSE
ENSMUSG00000124653.1	anchor	1.0055985477544038	3.117546072048492	FALSE	0.16870577300572248	FALSE
ENSMUSG00000120080.2	anchor	1.0054897649591898	0.35096591873798183	FALSE	0.1687321580956756	FALSE
ENSMUSG00000139630.1	anchor	1.0054441154962404	3.264991129419828	FALSE	0.1687432328843999	FALSE
ENSMUSG00000111733.2	anchor	1.0054315834540746	-0.48364954579659913	FALSE	0.16874627348819637	FALSE
ENSMUSG00000122587.1	anchor	1.0054207547577236	0.9472035855547348	FALSE	0.16874890090820896	FALSE
ENSMUSG00000131871.1	anchor	1.005381668689363	1.2992914676941452	FALSE	0.1687583852696587	FALSE
ENSMUSG00000141427.1	anchor	1.004990412889296	1.7889334053242851	FALSE	0.16885338657802362	FALSE
ENSMUSG00000087093.4	anchor	1.0048699243941597	2.3203396559758014	FALSE	0.16888266519392042	FALSE
ENSMUSG00000132365.1	anchor	1.0046077078081843	-0.26415500338128817	FALSE	0.16894642053950418	FALSE
ENSMUSG00000137968.1	anchor	1.0043849747107412	5.605721392804844	FALSE	0.16900061562634017	FALSE
ENSMUSG00000044737.7	anchor	1.0043304552966292	2.111128194346105	FALSE	0.16901388677692855	FALSE
ENSMUSG00000114604.3	anchor	1.0038385726810533	2.962696796774517	FALSE	0.1691337202530813	FALSE
ENSMUSG00000112286.4	anchor	1.0037449465302526	-0.12058602359603696	FALSE	0.1691565498817433	FALSE
ENSMUSG00000132589.1	anchor	1.0035711312200033	1.1678919950577058	FALSE	0.16919894985877615	FALSE
ENSMUSG00000091457.2	anchor	1.0034865613065218	0.10586894127066446	FALSE	0.1692195876611024	FALSE
ENSMUSG00000106142.2	anchor	1.0025812017378597	0.16808522353992078	FALSE	0.1694408564830492	FALSE
ENSMUSG00000099968.9	anchor	1.0024763107233503	0.08692561218131249	FALSE	0.16946653100123932	FALSE
ENSMUSG00000118263.4	anchor	1.002261457196582	0.9832396838254764	FALSE	0.1695191469089593	FALSE
ENSMUSG00000079699.3	anchor	1.0019435909285392	0.1948167687975927	FALSE	0.16959705272956116	FALSE
ENSMUSG00000138883.1	anchor	1.0016201466116892	-0.5431180646679854	FALSE	0.16967640283261348	FALSE
ENSMUSG00000062518.8	anchor	1.0014129277834205	2.2026757757648556	FALSE	0.16972728046271943	FALSE
ENSMUSG00000136654.1	anchor	1.0011465333909124	1.1329365652450945	FALSE	0.16979273427150657	FALSE
ENSMUSG00000140035.1	anchor	1.000799475106449	0.4019537927441698	FALSE	0.16987808686528633	FALSE
ENSMUSG00000126074.1	anchor	1.0006130667560185	2.058580825676928	FALSE	0.16992396771593588	FALSE
ENSMUSG00000140490.1	anchor	1.00009804616098	2.138193086679824	FALSE	0.17005086532812314	FALSE
ENSMUSG00000113646.2	anchor	1.000077965407588	0.2818697506221172	FALSE	0.17005581711431042	FALSE
ENSMUSG00000109342.2	anchor	0.9999581459291192	-0.955990936366478	FALSE	0.17008537011855857	FALSE
ENSMUSG00000134207.1	anchor	0.999809191426539	1.7561011965711288	FALSE	0.1701221241719512	FALSE
ENSMUSG00000140386.1	anchor	0.9996178149844376	0.8326770642453987	FALSE	0.1701693701385389	FALSE
ENSMUSG00000136931.1	anchor	0.999613476761786	2.665906823462468	FALSE	0.1701704414538183	FALSE
ENSMUSG00000107852.2	anchor	0.9995970497591492	1.0302241042131306	FALSE	0.17017449819683964	FALSE
ENSMUSG00000124510.1	anchor	0.9992050975553394	-0.8671773689385629	FALSE	0.17027135317748246	FALSE
ENSMUSG00000120706.2	anchor	0.9990807253523124	0.6342518500369252	FALSE	0.17030211082632543	FALSE
ENSMUSG00000132458.1	anchor	0.9988756385307984	-0.11567411325634117	FALSE	0.17035285488369137	FALSE
ENSMUSG00000123171.1	anchor	0.99876401323988	-1.0955460535831072	FALSE	0.1703804873255701	FALSE
ENSMUSG00000084840.3	anchor	0.9987618384997892	-2.8396567292553017	FALSE	0.17038102576791592	FALSE
ENSMUSG00000123456.1	anchor	0.9987123215303008	2.7590770824377686	FALSE	0.17039328660323255	FALSE
ENSMUSG00000086220.2	anchor	0.9985407051109714	1.1330604882077266	FALSE	0.17043579463169156	FALSE
ENSMUSG00000113941.2	anchor	0.9981959065401942	1.0106248239777256	FALSE	0.17052126565269768	FALSE
ENSMUSG00000024939.7	anchor	0.9980884947412876	1.6772349456146352	FALSE	0.17054790995332003	FALSE
ENSMUSG00000104850.3	anchor	0.9975789250667928	2.013700656093337	FALSE	0.17067443132862947	FALSE
ENSMUSG00000125944.1	anchor	0.9973693039621496	0.26395932534057204	FALSE	0.17072653531514284	FALSE
ENSMUSG00000132817.1	anchor	0.9973064966945134	-0.5644577740211766	FALSE	0.17074215333824014	FALSE
ENSMUSG00000131780.1	anchor	0.9964338001894112	0.5432866917363216	FALSE	0.1709594727915504	FALSE
ENSMUSG00000102607.2	anchor	0.9963764738794972	0.16839728968172735	FALSE	0.17097376847306855	FALSE
ENSMUSG00000143269.1	anchor	0.996059406054464	-0.6665159949291095	FALSE	0.17105288204526015	FALSE
ENSMUSG00000137169.1	anchor	0.995784011158348	3.15980824454562	FALSE	0.17112165966095397	FALSE
ENSMUSG00000127908.1	anchor	0.9957155184557666	0.17369392341467607	FALSE	0.17113877412629114	FALSE
ENSMUSG00000035491.6	anchor	0.9954503655030112	-0.06471913270386809	FALSE	0.1712050623809316	FALSE
ENSMUSG00000051860.14	anchor	0.995311404395016	1.1332065658232444	FALSE	0.17123982409466226	FALSE
ENSMUSG00000116555.3	anchor	0.9952298221929968	1.160235721614551	FALSE	0.17126023910034954	FALSE
ENSMUSG00000120505.2	anchor	0.9949941898698974	1.3736870748501555	FALSE	0.1713192319303066	FALSE
ENSMUSG00000135913.1	anchor	0.99483364784642	-0.1561899517336625	FALSE	0.17135944949295384	FALSE
ENSMUSG00000064964.3	anchor	0.994790215497286	2.524450236880874	FALSE	0.17137033316829606	FALSE
ENSMUSG00000143159.1	anchor	0.9944990013613404	1.3954032224140864	FALSE	0.17144334557270097	FALSE
ENSMUSG00000140605.1	anchor	0.9941808435275736	1.1741083291746262	FALSE	0.17152318750073334	FALSE
ENSMUSG00000069265.3	anchor	0.9940595853740654	1.694997970329363	FALSE	0.1715536377504219	FALSE
ENSMUSG00000083866.2	anchor	0.9934104426693676	1.7706117690286531	FALSE	0.1717168419924522	FALSE
ENSMUSG00000105278.2	anchor	0.9929050449394484	3.3012193232815834	FALSE	0.17184413104166066	FALSE
ENSMUSG00000082377.2	anchor	0.9926430845702582	-2.8295634373811667	FALSE	0.1719101856315899	FALSE
ENSMUSG00000081593.2	anchor	0.992610804339653	1.5440414589714473	FALSE	0.17191832891420897	FALSE
ENSMUSG00000005202.3	anchor	0.9923310459044832	0.43698882615209206	FALSE	0.17198893683553823	FALSE
ENSMUSG00000130122.1	anchor	0.9920951109888928	-1.0961718090950645	FALSE	0.1720485311974943	FALSE
ENSMUSG00000136657.1	anchor	0.9920789890935664	1.1387754060083268	FALSE	0.17205260496826827	FALSE
ENSMUSG00000118251.3	anchor	0.9918484822814446	4.8997376396817005	FALSE	0.17211087271483883	FALSE
ENSMUSG00000132808.1	anchor	0.991831802641391	-3.7376562016188033	FALSE	0.17211509060693764	FALSE
ENSMUSG00000125961.1	anchor	0.9916209561559276	0.4486014305193387	FALSE	0.17216842734562207	FALSE
ENSMUSG00000081206.2	anchor	0.991456161562539	2.775860703494291	FALSE	0.17221013856216247	FALSE
ENSMUSG00000119738.1	anchor	0.991366453425931	1.7082890086900546	FALSE	0.17223285347129416	FALSE
ENSMUSG00002075923.1	anchor	0.9913312051442068	1.0500032721716488	FALSE	0.17224178036237253	FALSE
ENSMUSG00000078492.5	anchor	0.991219645758762	-0.19537732810913117	FALSE	0.17227003996558293	FALSE
ENSMUSG00000066368.2	anchor	0.9911593445123228	-3.755675013880072	FALSE	0.17228531916386902	FALSE
ENSMUSG00000083924.2	anchor	0.991093519346565	0.7453809512187003	FALSE	0.1723020012420745	FALSE
ENSMUSG00000025482.12	anchor	0.9908965389105016	1.3391243401957882	FALSE	0.1723519421181845	FALSE
ENSMUSG00000130488.1	anchor	0.9908832361980668	0.27255202464645295	FALSE	0.17235531587044337	FALSE
ENSMUSG00000107766.2	anchor	0.9908724160065268	0.6656880688489882	FALSE	0.17235806012243043	FALSE
ENSMUSG00000105920.2	anchor	0.9907606171386236	1.2158486253733678	FALSE	0.17238642024152248	FALSE
ENSMUSG00000122395.1	anchor	0.9900928709663184	-2.755695551414713	FALSE	0.17255601055460937	FALSE
ENSMUSG00000125643.1	anchor	0.990086095094713	-3.1252155020719865	FALSE	0.17255773323155096	FALSE
ENSMUSG00000078894.10	anchor	0.9900243330886817	0.7090279738979155	FALSE	0.1725734370661049	FALSE
ENSMUSG00000106985.3	anchor	0.9899017029423788	-0.08171953484262712	FALSE	0.1726046262760338	FALSE
ENSMUSG00000069925.8	anchor	0.9894296200030096	0.5910892443695516	FALSE	0.17272480335225746	FALSE
ENSMUSG00000062727.5	anchor	0.9889444308818994	-0.3117062929040426	FALSE	0.17284849838990743	FALSE
ENSMUSG00000141415.1	anchor	0.9887553671009504	1.489611100531265	FALSE	0.172896748574837	FALSE
ENSMUSG00000135968.1	anchor	0.9887228802732017	-0.4681700512338773	FALSE	0.17290504222400002	FALSE
ENSMUSG00000142009.1	anchor	0.9887006218491372	1.0363015229851888	FALSE	0.17291072511426428	FALSE
ENSMUSG00000114372.2	anchor	0.9883966658497092	1.6696361804740236	FALSE	0.17298836826191347	FALSE
ENSMUSG00000133601.1	anchor	0.9883603773053334	-0.7737437093144888	FALSE	0.17299764272692625	FALSE
ENSMUSG00000138694.1	anchor	0.9882416358269334	1.0871069268292133	FALSE	0.17302799737365504	FALSE
ENSMUSG00000129153.1	anchor	0.9879527047345544	0.88570546505489	FALSE	0.1731019049547576	FALSE
ENSMUSG00000095672.2	anchor	0.9878219450825118	2.8993587104435945	FALSE	0.17313537439766	FALSE
ENSMUSG00000065847.3	anchor	0.9876115418731032	-0.45863666390677954	FALSE	0.17318925777008967	FALSE
ENSMUSG00000087210.3	anchor	0.9874255654785672	-0.5732203224828624	FALSE	0.1732369145616319	FALSE
ENSMUSG00000138069.1	anchor	0.987347742788956	-0.01783032427755928	FALSE	0.17325686485606706	FALSE
ENSMUSG00000111809.4	anchor	0.9872776177914548	-2.2675627855195057	FALSE	0.17327484589187353	FALSE
ENSMUSG00000055045.7	anchor	0.9872098642289008	0.14723836053663095	FALSE	0.17329222254134372	FALSE
ENSMUSG00000138380.1	anchor	0.9870376766847716	0.4090853510434277	FALSE	0.1733363995044695	FALSE
ENSMUSG00000131197.1	anchor	0.9867142267135444	0.7933901337468674	FALSE	0.17341944809507512	FALSE
ENSMUSG00000130379.1	anchor	0.9866190894298476	-0.4597606796379281	FALSE	0.17344389115003436	FALSE
ENSMUSG00000137422.1	anchor	0.9859030749236436	-1.3370734104921884	FALSE	0.1736280822560138	FALSE
ENSMUSG00000097255.2	anchor	0.9854622320167392	-0.5106981116385946	FALSE	0.17374168895585934	FALSE
ENSMUSG00000108705.2	anchor	0.9853416649946632	0.07763732705185517	FALSE	0.17377278635108634	FALSE
ENSMUSG00000086964.2	anchor	0.9851618239748868	1.0187910258161914	FALSE	0.17381919353029032	FALSE
ENSMUSG00000084981.8	anchor	0.9850091041526562	-0.7368387954117799	FALSE	0.1738586223967979	FALSE
ENSMUSG00000137249.1	anchor	0.984951815661698	3.3228831967012034	FALSE	0.1738734177986372	FALSE
ENSMUSG00000114621.3	anchor	0.9847673684747144	3.179479189048703	FALSE	0.1739210711197574	FALSE
